User-ID,Age,State,Book-Rating,pages,Year-Of-Publication
208236,30.0,oregon,7.222222222222221,425.6666666666667,1994.3333333333333
208251,35.0,texas,8.0,64.0,2001.0
208254,45.0,new jersey,7.5,338.0,2003.0
208263,64.0,georgia,6.0,382.0,2000.0
208267,15.0,new jersey,7.0,624.0,2001.0
208291,51.0,california,6.260869565217392,130.0,2000.0
208309,53.0,alabama,7.0,362.0,2001.0
208316,47.0,colorado,7.971698113207547,460.0,1995.0
208349,47.0,washington,4.0,138.0,1998.0
208354,26.0,missouri,7.0,406.3333333333333,1998.3333333333333
208382,53.0,california,6.25,405.5,1998.5
208406,30.0,missouri,8.239997315383741,308.75,1994.5625
208412,31.0,georgia,4.0,197.0,1994.0
208415,37.0,california,7.408094318808604,375.57142857142856,2001.0
208428,31.0,washington,7.648148148148148,472.0,2003.0
208429,68.0,california,7.35,338.8,1995.8
208435,24.0,illinois,7.025,327.0,2000.5
208446,15.0,massachusetts,8.5,383.0,2000.0
208450,17.0,new york,8.5,336.0,1986.0
208468,44.0,missouri,8.2,417.4,1994.2
208472,72.0,georgia,8.0,272.0,2001.0
208481,56.0,south carolina,7.140571428571429,337.0,2000.4
208485,36.0,new jersey,7.666666666666667,393.3333333333333,1988.6666666666667
208492,34.0,minnesota,7.907407407407407,393.6666666666667,2003.6666666666667
208502,53.0,new jersey,4.0,415.0,1999.0
208508,30.0,illinois,4.0,308.0,1998.0
208510,12.0,nevada,8.5,368.5,2002.0
208524,42.0,california,9.0,127.0,1994.0
208536,38.0,california,10.0,227.0,2003.0
208551,35.0,pennsylvania,5.0,88.0,1988.0
208554,52.0,wisconsin,6.0,353.0,2004.0
208555,12.0,new jersey,7.672514619883041,141.11111111111111,1991.111111111111
208556,59.0,illinois,8.5,351.0,1997.5
208569,25.0,california,9.0,209.0,2004.0
208570,45.0,florida,6.75,316.0,2002.0
208574,66.0,ohio,7.5606060606060606,177.0,2001.0
208590,76.0,california,8.0,278.0,1991.0
208591,40.0,wisconsin,8.0605138607167,338.25,2003.0
208600,16.0,california,9.8,403.6,1999.8
208605,38.0,maine,6.846257886156076,363.46153846153845,1993.8461538461538
208613,26.0,california,6.4,453.0,2002.0
208614,28.0,washington,10.0,563.0,1996.0
208620,54.0,missouri,6.0,372.5,1994.5
208622,44.0,ohio,8.666410024154588,293.75,1997.1666666666667
208632,37.0,california,8.666666666666666,338.0,2000.0
208641,48.0,missouri,8.092105263157894,452.75,1991.25
208645,29.0,new york,8.5,305.0,2002.0
208650,54.0,new york,9.0,305.0,2002.0
208665,69.0,illinois,6.982222222222222,218.83333333333334,1996.1666666666667
208668,59.0,oregon,6.270833333333333,442.875,1999.125
208674,66.0,washington,5.75,359.75,2001.75
208678,50.0,indiana,8.0,279.0,1998.0
208684,24.0,oregon,8.088235294117647,280.5,1992.0
208700,35.0,michigan,8.3446875,241.5,1998.0
208706,62.0,missouri,8.0,476.0,2002.0
208708,44.0,florida,8.0,31.0,2002.0
208719,2.0,texas,7.166666666666666,10.0,1999.0
208726,52.0,washington,8.5,145.0,2003.0
208727,59.0,michigan,5.5,369.5,2000.5
208757,46.0,pennsylvania,8.0,358.0,2001.0
208786,36.0,arizona,7.607142857142858,250.25,1992.75
208788,23.0,arizona,8.444444444444445,261.6666666666667,1999.3333333333333
208790,53.0,ohio,3.0,447.0,2003.0
208815,23.0,california,8.833176930596286,459.46666666666664,2000.8666666666666
208839,52.0,new york,9.0,318.0,2003.0
208866,27.0,texas,8.319444444444445,364.0,1996.0
208895,59.0,maryland,7.9523809523809526,351.0,1996.0
208899,38.0,north carolina,8.0,207.0,1997.0
208907,26.0,new mexico,7.958652482269504,246.5,1993.4
208960,35.0,massachusetts,7.5,325.25,1998.75
209023,19.0,florida,5.0,136.0,1995.0
209047,22.0,new jersey,8.0,374.0,2002.0
209050,36.0,maryland,5.0,185.0,2004.0
209059,26.0,maryland,7.1519736842105255,384.5,1994.8333333333333
209062,45.0,california,8.0,399.0,2002.0
209114,28.0,illinois,8.388888888888888,278.3333333333333,2000.0
209128,55.0,oregon,8.0,369.0,2001.0
209148,33.0,ohio,8.889423076923077,424.0,1993.25
209156,48.0,illinois,7.49234693877551,282.7857142857143,1995.5
209187,29.0,pennsylvania,7.0,206.0,1981.0
209204,37.0,district of columbia,7.777777777777779,175.16666666666666,1981.1666666666667
209208,19.0,new york,8.0,320.0,2001.0
209213,18.0,washington,8.666666666666666,285.0,1986.0
209238,60.0,mississippi,7.959999999999999,324.6,2000.0
209262,45.0,minnesota,9.0,421.6666666666667,1998.6666666666667
209264,54.0,missouri,7.0,344.0,1992.0
209265,44.0,washington,9.666666666666666,413.0,1998.3333333333333
209272,50.0,west virginia,7.407407407407407,354.0,1995.5
209273,53.0,california,8.0,548.0,2001.0
209306,43.0,indiana,9.0,158.0,1999.0
209324,32.0,michigan,10.0,73.0,2000.0
209329,27.0,ohio,7.0,267.0,1998.0
209373,37.0,california,7.314126918498214,357.79487179487177,1996.2051282051282
209385,57.0,pennsylvania,6.25,295.0,1994.0
209423,51.0,connecticut,7.0,518.0,2003.0
209424,33.0,california,10.0,308.0,2001.0
209436,33.0,arizona,8.0,332.0,2001.0
209438,4.0,illinois,8.0,348.0,1997.0
209446,26.0,florida,7.0,288.0,1983.0
209458,19.0,iowa,7.0,398.75,1995.75
209466,44.0,ohio,9.0,496.0,1997.0
209475,35.0,new york,7.75,222.0,1996.5
209477,36.0,wisconsin,7.554492167237265,421.3333333333333,1998.3333333333333
209486,24.0,iowa,8.1816653934301,361.7142857142857,1996.5714285714287
209518,34.0,texas,5.0,291.0,1992.0
209524,29.0,michigan,5.0,377.0,1996.0
209563,48.0,indiana,7.844166666666666,315.4,1996.15
209619,59.0,florida,7.222222222222222,465.0,2003.0
209621,59.0,michigan,5.5,355.0,1999.0
209625,33.0,massachusetts,8.005952380952381,387.0,2000.25
209630,54.0,pennsylvania,7.235294117647059,548.0,2001.0
209654,35.0,california,9.0,304.0,1980.0
209672,48.0,florida,9.0,293.0,1997.0
209684,33.0,ohio,5.0,248.0,1995.0
209685,49.0,ohio,8.58108108108108,296.0,1999.0
209697,23.0,maryland,7.5,213.5,2001.0
209756,36.0,california,7.222562850333028,340.86046511627904,1995.8837209302326
209759,71.0,maryland,8.533333333333333,291.0,1997.0
209769,31.0,ohio,9.0,431.0,2003.0
209817,27.0,pennsylvania,8.633773939046891,304.61538461538464,1999.076923076923
209849,45.0,michigan,6.0,389.0,1997.0
209864,51.0,north carolina,8.5,342.0,1993.0
209870,41.0,colorado,8.116496598639456,307.0,1999.642857142857
209875,43.0,california,7.437020159506926,391.29411764705884,1999.2058823529412
209877,58.0,colorado,10.0,407.0,2002.0
209932,62.0,florida,8.15,362.25,2001.75
209938,53.0,missouri,6.0,379.5,1998.5
209973,8.0,virginia,6.0,48.0,1996.0
210035,24.0,maryland,7.689918181084557,278.6862745098039,1994.549019607843
210036,34.0,new york,8.0,257.0,2001.0
210077,55.0,texas,5.833333333333333,371.6666666666667,1996.6666666666667
210097,54.0,washington,8.0,265.5,2002.0
210168,26.0,california,8.0,213.42857142857142,1995.5714285714287
210178,40.0,new york,8.0,307.0,1984.0
210223,22.0,illinois,7.5555555555555545,276.3333333333333,2000.0
210291,58.0,texas,9.0,217.0,2000.0
210297,31.0,oregon,6.0,280.0,1992.0
210299,47.0,louisiana,8.0,164.0,2001.0
210319,21.0,wisconsin,10.0,308.0,1998.0
210324,25.0,maryland,9.0,186.0,2001.0
210346,35.0,nevada,7.887870012870012,360.7857142857143,1998.7857142857142
210415,30.0,california,7.0,272.0,1997.0
210434,37.0,minnesota,5.0,395.0,2001.0
210448,37.0,connecticut,10.0,294.0,2003.0
210454,60.0,idaho,6.0,360.0,2003.0
210460,33.0,illinois,5.0,466.0,1999.0
210481,39.0,california,7.0,360.6,2003.2
210485,35.0,california,7.950396995896017,271.9425287356322,1995.6781609195402
210493,40.0,tennessee,7.0,382.5,2002.0
210500,55.0,arizona,5.0,337.0,1997.5
210574,27.0,massachusetts,6.5,312.0,1982.5
210588,25.0,washington,8.0,345.0,2002.0
210597,38.0,missouri,8.27612863327149,394.85714285714283,1997.857142857143
210647,37.0,tennessee,7.5,209.0,1997.0
210653,41.0,california,7.0,293.0,1999.0
210685,25.0,oregon,4.6,464.8,2001.6
210706,20.0,florida,8.0,184.4,1998.6
210717,42.0,new york,6.970325018119135,369.9375,1997.0625
210750,50.0,ohio,7.0,577.3333333333334,1996.3333333333333
210791,25.0,illinois,7.85,372.25,2001.75
210792,36.0,virginia,7.9073510075291225,314.2142857142857,1992.1190476190477
210816,29.0,wyoming,8.338243316966722,341.3333333333333,1998.3333333333333
210822,36.0,louisiana,7.180426966108081,340.61538461538464,1994.6538461538462
210835,69.0,virginia,9.666666666666666,201.0,2002.0
210838,66.0,illinois,7.0,288.0,1995.0
210858,44.0,pennsylvania,2.0,607.0,1976.0
210870,31.0,california,10.0,294.0,2002.0
210879,20.0,california,8.0,312.0,1995.0
210896,43.0,california,7.0,691.3333333333334,2000.0
210905,30.0,pennsylvania,8.157894736842104,198.0,1999.0
210921,35.0,california,5.0,244.0,1991.0
210959,30.0,new jersey,8.109683946475391,287.6909090909091,1995.7454545454545
210987,57.0,idaho,9.333333333333334,772.0,2001.0
211014,45.0,california,7.9523809523809526,351.0,1996.0
211045,0.0,new jersey,5.0,470.0,1999.0
211082,32.0,washington,3.0,352.0,2001.0
211145,37.0,florida,4.571428571428571,305.5,1991.0
211152,33.0,missouri,8.818181818181818,272.8181818181818,1997.4545454545455
211170,65.0,illinois,9.0,320.0,2000.0
211174,52.0,ohio,8.454545454545455,264.0,1988.0
211176,29.0,california,7.856296572280179,278.2,1996.8
211232,38.0,texas,6.0,429.0,2003.0
211254,21.0,virginia,7.0,288.0,1998.0
211255,36.0,north carolina,7.0,178.5,1995.5
211264,38.0,ohio,8.36637931034483,504.6,1992.6
211288,36.0,washington,7.2395999468367895,332.6818181818182,1992.2727272727273
211292,29.0,california,8.109375,207.0,1997.0
211303,43.0,north carolina,7.854603174603175,366.2857142857143,1993.2857142857142
211333,46.0,kansas,7.0,295.0,1995.0
211344,32.0,virginia,7.336167987827005,255.72,1997.16
211351,42.0,north carolina,6.9,293.0,1988.5
211353,35.0,texas,8.75,77.0,1999.5
211360,37.0,maine,8.0,341.0,2004.0
211368,36.0,california,8.0,73.0,2002.0
211393,47.0,alabama,8.5,235.0,2000.0
211426,24.0,colorado,8.064900422353388,355.6589147286822,1994.84496124031
211453,37.0,arkansas,7.0,290.0,2002.0
211491,37.0,california,7.0,283.0,1982.0
211493,37.0,indiana,1.0,238.0,1988.0
211607,64.0,california,8.904761904761905,291.0,2001.0
211637,26.0,new york,9.75,192.0,1997.0
211663,54.0,washington,5.0,211.0,1997.0
211707,33.0,pennsylvania,6.0,206.0,1989.0
211713,45.0,pennsylvania,6.6893939393939394,401.0,2001.5
211720,33.0,connecticut,7.87719298245614,326.3333333333333,2001.0
211728,52.0,california,4.0,316.0,2000.0
211767,34.0,maryland,6.738909090909091,418.6,1997.2
211770,23.0,illinois,8.301831501831503,303.0,1992.8333333333333
211791,72.0,vermont,8.0,350.0,1996.0
211847,27.0,florida,8.073097826086956,357.95,1996.3
211876,34.0,indiana,9.0,248.0,1997.0
211884,46.0,illinois,9.0,328.0,2002.0
211894,31.0,washington,5.0,582.0,1993.0
211919,38.0,florida,7.422493414328731,332.4492753623188,1995.5217391304348
211937,1.0,new york,7.5,383.0,2001.5
211945,26.0,oregon,2.0,215.0,1980.0
211988,43.0,north carolina,8.0,363.0,1998.0
211997,62.0,georgia,8.13888888888889,356.0,1997.0
212009,32.0,illinois,7.0,275.0,1998.0
212027,45.0,california,6.5,208.0,1997.0
212057,29.0,pennsylvania,8.0,347.0,1995.0
212075,34.0,connecticut,8.583333333333332,167.5,1993.5
212101,16.0,south carolina,10.0,192.0,2003.0
212109,56.0,maine,8.585714285714285,371.5,1998.8333333333333
212142,37.0,virginia,8.518476977567888,321.3181818181818,1997.1363636363637
212151,62.0,texas,8.25,175.0,1991.0
212161,41.0,alabama,8.0,438.0,2003.0
212168,74.0,georgia,5.0,546.0,1999.0
212212,46.0,illinois,10.0,328.0,2002.0
212220,19.0,pennsylvania,9.0,328.0,2002.0
212226,16.0,district of columbia,6.0,217.0,2000.0
212252,41.0,california,8.174700854700856,463.8,1995.6
212265,24.0,new york,7.0,296.0,2000.0
212275,9.0,idaho,7.0,72.0,1997.0
212328,34.0,texas,8.090909090909092,234.27272727272728,1988.1818181818182
212357,43.0,michigan,10.0,351.0,1995.0
212411,25.0,florida,7.25,332.0,1999.75
212416,44.0,kentucky,9.0,364.0,1998.5
212442,42.0,michigan,7.4,122.0,1995.0
212467,62.0,texas,7.096401243424198,329.5853658536585,1998.780487804878
212471,27.0,louisiana,7.826086956521739,374.0,2002.0
212558,47.0,michigan,8.0,336.0,1998.0
212562,58.0,washington,10.0,480.0,1999.0
212575,27.0,minnesota,7.0,193.0,1998.0
212579,52.0,indiana,9.0,472.0,2003.0
212592,50.0,alaska,7.866666666666666,342.0,2002.0
212607,50.0,florida,6.333333333333333,267.3333333333333,1991.1666666666667
212628,36.0,pennsylvania,7.029761904761905,264.3333333333333,1993.1666666666667
212631,57.0,florida,7.333333333333333,385.0,2001.0
212636,37.0,michigan,8.0,164.0,1991.5
212645,21.0,pennsylvania,7.977322666194821,325.24242424242425,1997.878787878788
212648,50.0,california,10.0,446.0,1994.0
212694,19.0,texas,6.0,251.0,2002.0
212697,18.0,california,5.892857142857143,129.28571428571428,1995.5714285714287
212727,55.0,south carolina,7.75,256.0,1995.5
212737,51.0,pennsylvania,8.222222222222221,415.0,2001.0
212752,37.0,michigan,7.0,229.0,1987.0
212775,70.0,ohio,9.0,320.0,2001.0
212789,34.0,california,6.625,517.5,1994.0
212797,39.0,iowa,8.571428571428573,429.4,1997.2
212798,39.0,ohio,9.0,285.5,1996.5
212802,51.0,minnesota,8.5,512.5,1998.5
212835,31.0,louisiana,6.773809523809524,346.14285714285717,1999.5714285714287
212849,59.0,florida,8.0,325.5,2003.0
212859,61.0,pennsylvania,8.0,437.0,1999.0
212866,39.0,ohio,7.0,294.0,2000.0
212888,50.0,california,8.533333333333333,330.5,1994.0
212895,32.0,virginia,6.258064516129032,296.5,1997.5
212915,31.0,georgia,9.0,516.5,1998.0
212923,34.0,minnesota,7.947168071294638,346.94666666666666,1996.9333333333334
212965,43.0,ohio,7.478460824889397,356.61538461538464,1998.6483516483515
212976,35.0,pennsylvania,8.0,358.0,1990.0
212986,39.0,new york,7.638888888888889,367.6666666666667,1998.5555555555557
213057,52.0,washington,5.0,353.0,1998.0
213059,33.0,washington,7.666666666666667,237.0,1996.0
213075,53.0,florida,7.222222222222222,310.0,2003.0
213082,35.0,new york,6.166666666666666,306.0,2002.0
213096,1.0,california,9.0,422.0,1995.0
213098,22.0,nevada,6.0,378.0,1998.0
213101,42.0,tennessee,8.166666666666666,362.0,2000.0
213102,57.0,maryland,8.0,312.0,1992.0
213115,51.0,rhode island,5.0,318.0,1998.0
213132,24.0,georgia,8.094017094017094,119.33333333333333,1990.6666666666667
213141,34.0,oregon,7.0,226.22222222222223,1994.5555555555557
213150,100.0,louisiana,7.211691384593141,346.5897435897436,1996.5384615384614
213156,31.0,new mexico,7.0,145.0,1997.0
213178,46.0,texas,6.0,305.0,2001.0
213197,33.0,california,7.320785440613027,418.2,1992.8666666666666
213204,33.0,florida,7.854166666666667,404.0,2003.0
213312,47.0,maryland,9.059722222222224,349.2,1990.4
213318,29.0,texas,8.9,279.5,1997.0
213350,65.0,california,8.07232996457449,337.007299270073,1992.3941605839416
213354,32.0,florida,7.0,425.0,2002.0
213369,38.0,florida,6.0,310.0,2001.5
213408,37.0,florida,8.0,378.5,1999.0
213494,48.0,new jersey,7.739673913043478,314.8333333333333,2001.1666666666667
213518,42.0,washington,8.25,268.5,2000.5
213531,63.0,illinois,6.944444444444445,321.44444444444446,1996.0
213538,46.0,florida,7.535714285714286,352.0,2001.0
213598,28.0,alaska,7.975806451612903,276.75,2000.25
213612,34.0,massachusetts,6.0,275.0,1993.0
213641,37.0,new jersey,8.429292929292929,312.8333333333333,1998.3333333333333
213646,35.0,virginia,7.55,291.0,1992.5
213661,41.0,florida,7.702876984126984,324.875,1992.5
213666,42.0,florida,8.5,336.0,2001.0
213678,35.0,illinois,8.0,371.0,1999.0
213703,49.0,kentucky,7.809523809523809,411.57142857142856,1986.142857142857
213708,36.0,alabama,7.771520146520146,338.92857142857144,2003.4285714285713
213712,18.0,california,8.25,179.0,1990.0
213726,46.0,ohio,9.0,180.0,1992.0
213747,23.0,georgia,9.0,500.0,1996.0
213760,32.0,nebraska,7.369230769230769,285.0769230769231,1999.3846153846155
213797,44.0,california,7.0,337.0,2000.0
213812,18.0,illinois,9.0,374.0,2002.0
213826,40.0,missouri,7.4,505.0,1992.0
213831,41.0,california,8.777777777777779,328.6666666666667,2001.5
213832,51.0,alabama,9.333333333333334,347.3333333333333,2001.3333333333333
213840,16.0,ohio,10.0,155.0,1998.0
213847,47.0,north carolina,7.0,341.0,2000.0
213848,66.0,illinois,6.5,221.0,1995.5
213890,28.0,oregon,10.0,164.0,2003.0
213891,25.0,arizona,6.0,227.0,1999.0
213926,54.0,washington,8.0,419.0,2004.0
213941,20.0,ohio,8.887745098039215,289.25,2001.0
213946,46.0,maine,6.0,271.0,1998.0
213973,43.0,colorado,8.0,313.0,2001.0
213980,64.0,nevada,5.333333333333333,354.0,2000.0
214084,59.0,ohio,6.0,378.0,2003.0
214098,29.0,maryland,7.0,256.0,1997.0
214133,65.0,montana,5.0,513.0,1999.0
214138,79.0,florida,7.5,397.0,2001.6666666666667
214146,74.0,florida,7.0,260.0,1985.0
214148,59.0,michigan,8.0,291.0,2002.0
214212,78.0,oregon,8.0,380.0,2000.0
214213,25.0,illinois,8.0,620.0,2001.0
214215,24.0,virginia,8.0,217.0,2003.0
214223,37.0,new york,10.0,399.0,2002.0
214234,17.0,indiana,9.0,360.5,2001.0
214261,25.0,oregon,6.0,193.5,1991.0
214270,20.0,west virginia,9.666666666666666,373.0,2002.6666666666667
214272,42.0,tennessee,7.64897897577953,303.36842105263156,1997.1842105263158
214315,32.0,kentucky,7.972222222222222,485.25,1994.875
214335,22.0,washington,8.193548387096774,271.0,1998.0
214348,66.0,massachusetts,7.0,366.0,2003.5
214384,38.0,massachusetts,9.0,158.0,2003.0
214386,23.0,pennsylvania,6.0,231.0,1994.0
214394,66.0,alabama,7.516129032258065,366.0,2000.0
214407,32.0,kentucky,8.0,281.0,2001.0
214427,52.0,iowa,5.0,342.0,1997.0
214436,35.0,connecticut,7.0,368.8,1999.8
214438,16.0,new york,7.0,339.0,1989.0
214450,37.0,nebraska,8.0,341.0,2000.0
214541,43.0,illinois,10.0,247.0,1987.0
214554,64.0,virginia,7.5,678.0,1996.0
214609,39.0,michigan,7.0,341.0,2004.0
214631,52.0,florida,6.900054945054944,361.8,1998.9
214641,30.0,arizona,7.5,330.25,1997.25
214650,34.0,florida,6.76,358.0,1990.0
214651,38.0,nevada,7.2725726654298075,414.7857142857143,1998.357142857143
214663,62.0,new jersey,7.0,431.0,2003.0
214686,41.0,north carolina,6.4,308.0,1999.6
214716,61.0,california,8.0,256.0,1994.0
214717,23.0,california,6.341991341991342,246.33333333333334,1992.3333333333333
214807,23.0,california,5.0,251.0,1985.0
214848,40.0,texas,5.0,281.0,2002.0
214876,19.0,georgia,8.625,228.0,2000.0
214883,45.0,maryland,8.0,463.0,2003.0
214903,32.0,massachusetts,7.6875,321.5,1998.5
214916,36.0,massachusetts,10.0,207.0,1991.0
214935,27.0,california,9.0,305.0,1996.0
214990,29.0,minnesota,7.35,360.0,2002.0
215006,44.0,washington,8.259090909090908,319.22727272727275,1990.0454545454545
215018,57.0,minnesota,7.0,303.0,2002.0
215023,16.0,kentucky,8.0,377.0,2001.0
215071,29.0,rhode island,8.17142857142857,376.3333333333333,2001.3333333333333
215091,15.0,louisiana,8.0,213.0,1992.0
215100,31.0,oregon,8.088235294117647,207.0,1991.0
215161,26.0,california,6.0,460.0,1995.0
215180,39.0,ohio,7.768115942028986,387.6,2000.6
215239,55.0,massachusetts,10.0,519.0,1988.0
215314,53.0,minnesota,7.0,243.0,2000.5
215359,57.0,illinois,8.217647058823529,328.0,2002.0
215375,43.0,washington,7.0,299.0,2000.0
215387,55.0,kansas,8.0,197.0,2002.0
215396,49.0,new york,7.0,297.0,1996.0
215421,57.0,california,7.566713814238566,279.0,2003.0
215512,16.0,california,9.0,255.0,1970.0
215513,46.0,maryland,7.5,249.0,2003.0
215529,38.0,texas,8.0,383.0,1997.0
215562,49.0,california,8.833333333333334,191.5,1998.0
215579,26.0,texas,7.0,255.0,1997.0
215588,33.0,illinois,8.083333333333334,118.66666666666667,1984.6666666666667
215636,18.0,florida,7.0,494.0,1998.0
215676,56.0,arizona,8.0,383.0,1997.0
215685,26.0,new york,9.5,424.0,2001.0
215693,30.0,massachusetts,7.206989247311828,348.5,1993.25
215728,30.0,washington,6.5,412.0,1996.5
215733,17.0,tennessee,7.0,152.0,1989.0
215776,29.0,wisconsin,6.428571428571429,349.0,1986.0
215796,58.0,michigan,9.0,292.0,1999.0
215801,42.0,california,10.0,190.0,1999.0
215825,51.0,connecticut,8.0,456.0,1993.0
215832,24.0,california,8.0,432.0,1998.0
215853,29.0,illinois,7.8,262.0,2003.0
215866,33.0,west virginia,6.551282051282051,311.5,1997.5
215887,23.0,texas,7.971698113207547,460.0,1995.0
215900,28.0,washington,7.0,308.0,1998.0
215968,40.0,wisconsin,6.666666666666667,470.0,1998.0
215977,45.0,georgia,7.566666666666666,291.0,2002.0
215986,28.0,texas,7.538300653594771,396.0,1994.5882352941176
215988,42.0,oregon,5.902597402597403,312.72727272727275,1999.4545454545455
216010,37.0,pennsylvania,8.666666666666666,429.0,2002.0
216012,34.0,ohio,7.543859649122807,330.2105263157895,2002.578947368421
216019,29.0,virginia,2.0,251.0,2003.0
216023,49.0,massachusetts,8.0,404.0,2004.0
216027,54.0,michigan,6.222222222222221,263.6666666666667,1995.0
216028,30.0,georgia,9.0,434.0,2002.0
216079,24.0,louisiana,8.5,148.0,2004.0
216091,36.0,california,7.333333333333333,218.0,1997.0
216093,38.0,florida,5.0,265.0,1999.0
216100,40.0,new hampshire,8.264714749536179,359.92857142857144,2002.2857142857142
216110,50.0,massachusetts,9.0,227.0,1997.5
216154,21.0,new jersey,9.0,204.0,1998.0
216155,38.0,massachusetts,7.947089947089947,459.6666666666667,1998.0
216186,41.0,north carolina,7.976923076923077,328.5,2000.5
216201,58.0,new york,6.0,263.0,2000.0
216219,46.0,oregon,7.5,249.5,1995.0
216225,35.0,missouri,8.0,303.0,2001.0
216249,40.0,missouri,8.133333333333333,263.3333333333333,2003.0
216283,33.0,indiana,7.4833333333333325,492.0,2001.0
216294,69.0,kansas,7.895202020202021,366.5,2000.75
216306,41.0,kentucky,7.5,327.0,1991.5
216307,41.0,iowa,10.0,178.0,2001.0
216335,15.0,california,9.0,285.5,2001.0
216336,18.0,missouri,7.69047619047619,417.0,2003.3333333333333
216386,25.0,utah,7.351748730366932,327.11764705882354,1998.8235294117646
216409,26.0,indiana,7.0,415.0,2003.0
216429,46.0,michigan,6.666666666666667,312.0,1999.0
216435,24.0,pennsylvania,5.833333333333333,461.5,1994.3333333333333
216450,53.0,california,7.0,276.0,1999.0
216455,37.0,pennsylvania,7.285714285714286,338.5,1999.0
216466,29.0,vermont,8.21740655858303,375.2352941176471,2001.2745098039215
216476,30.0,texas,4.0,210.0,2000.0
216495,52.0,wisconsin,9.333333333333334,367.3333333333333,2002.0
216501,35.0,georgia,5.0,354.0,2002.0
216576,36.0,north carolina,7.0,304.0,2002.0
216579,29.0,new york,7.464285714285714,291.75,2001.5
216619,18.0,new york,8.0,153.0,1976.0
216679,26.0,new york,8.5,399.0,1999.0
216693,16.0,virginia,10.0,435.0,1999.0
216724,20.0,florida,8.270588235294117,348.11764705882354,1995.7058823529412
216760,48.0,california,8.5,292.0,2004.0
216781,55.0,florida,7.0,320.0,1992.0
216796,56.0,arkansas,9.0,278.0,1988.0
216828,25.0,kentucky,10.0,213.0,1999.0
216839,14.0,illinois,8.0,228.0,1994.0
216847,32.0,maine,8.0,330.5,1995.0
216869,53.0,pennsylvania,8.0,367.0,1997.0
216877,29.0,wisconsin,8.0,385.0,2002.0
216910,26.0,ohio,7.846153846153846,262.0,1995.0
216911,41.0,ohio,6.0,323.0,2000.0
216931,51.0,oregon,6.773529411764706,298.0,1997.25
216955,33.0,massachusetts,6.7333333333333325,253.2,1996.4
216965,29.0,new york,8.5,276.5,1997.5
216989,43.0,california,8.0,450.0,1998.0
217045,48.0,west virginia,8.0,772.0,2001.0
217052,54.0,maryland,8.0,334.0,1999.0
217056,30.0,arizona,6.425,334.2,1992.3
217089,50.0,oklahoma,7.633078231292518,335.3333333333333,1992.8333333333333
217106,55.0,illinois,7.588978494623656,352.0,1992.1785714285713
217107,34.0,pennsylvania,7.071428571428571,288.0,1996.5
217124,62.0,ohio,9.0,335.0,1997.0
217130,38.0,florida,7.166666666666667,434.6666666666667,1989.0
217152,53.0,florida,8.0,288.0,1992.0
217173,25.0,california,6.8685627880184335,312.0,1995.25
217212,65.0,texas,8.0,296.0,2003.0
217261,38.0,colorado,8.0,629.0,1986.0
217262,55.0,california,6.733333333333334,312.6,1995.6
217271,43.0,colorado,8.875,370.25,1982.0
217275,37.0,missouri,6.666666666666667,273.6666666666667,1997.3333333333333
217280,42.0,california,8.0,437.0,1980.0
217302,21.0,california,5.0,377.0,2003.0
217319,39.0,new york,8.0,184.0,1998.0
217328,32.0,texas,10.0,167.0,1981.0
217331,23.0,maryland,8.277777777777779,463.0,1996.0
217337,17.0,ohio,9.0,183.0,1998.0
217346,46.0,washington,7.5,179.0,2000.0
217359,60.0,pennsylvania,6.368421052631579,399.5,1996.0
217373,14.0,new mexico,8.384615384615385,140.0,2004.0
217375,35.0,florida,7.740881605767207,329.6126126126126,1999.2972972972973
217396,48.0,washington,9.0,277.0,2002.0
217427,31.0,oklahoma,7.0,408.0,1995.0
217429,55.0,texas,8.0,231.0,2002.0
217433,17.0,florida,7.0,360.0,1993.0
217444,17.0,pennsylvania,7.347222222222222,300.25,1999.0
217458,43.0,texas,8.333333333333334,397.0,1992.3333333333333
217491,41.0,california,8.333333333333334,316.6666666666667,1989.0
217512,24.0,vermont,7.895238095238095,336.7142857142857,2001.2857142857142
217513,38.0,new york,6.457971014492753,348.3333333333333,2002.0
217516,56.0,virginia,5.75,402.5,2001.25
217539,34.0,new york,7.074074074074074,319.0,2002.0
217564,29.0,kentucky,6.647058823529412,163.0,2003.0
217619,26.0,georgia,8.280303030303031,257.5,2000.5
217641,60.0,california,8.666666666666666,226.66666666666666,2000.3333333333333
217673,34.0,massachusetts,7.0,460.0,1995.0
217681,18.0,virginia,6.0,520.0,1996.0
217751,17.0,texas,7.631578947368421,297.0,1999.0
217811,37.0,massachusetts,7.663865546218488,332.85714285714283,1997.7142857142858
217852,39.0,washington,9.0,797.0,2003.0
217873,29.0,arizona,7.928571428571429,408.0,1995.0
217905,37.0,south carolina,5.0,186.0,2003.0
217920,28.0,texas,10.0,129.0,1987.0
217934,46.0,vermont,7.5,354.0,1997.5
217969,58.0,pennsylvania,6.0,354.0,2002.0
217986,35.0,michigan,7.799206349206349,364.7,1996.1
218046,51.0,arizona,6.0,341.0,1994.0
218059,22.0,illinois,4.333333333333333,311.0,1994.3333333333333
218068,35.0,indiana,7.143095107942166,322.36,1998.8
218073,19.0,indiana,10.0,552.0,1995.0
218083,38.0,iowa,10.0,472.0,2003.0
218113,46.0,missouri,8.0,320.6666666666667,1998.6666666666667
