,Book-Author,Count
1946,Amy Paulsen,1
1947,Amy R. Kaplan,1
1948,Amy Raphael,1
1923,Amy Jo Cousins,1
1918,Amy Houts,1
1954,Amy Sedaris,1
1917,Amy Holman Edelman,1
1880,Amy Bauman,1
1881,Amy Bess Williams Miller,1
1884,Amy Borkowsky,1
1885,Amy Carmichael,1
1886,Amy Christopher,1
1887,Amy Chua,1
1888,Amy Clampitt,1
1889,Amy Conway,1
1893,Amy Edgar,1
1894,Amy Efaw,1
1896,Amy Einhorn,1
1897,Amy Einsohn,1
1900,Amy F. Fetzer,1
1902,Amy Flowers,1
1905,Amy Gash,1
1907,Amy Goodman,1
1908,Amy Gray,1
1910,Amy Hall,1
1911,Amy Handy,1
1912,Amy Harris,1
1913,Amy Hassinger,1
1949,Amy Ruth Kelly,1
1955,Amy Sherman-Palladino,1
1133,Alexander Neubauer,1
2000,Anastasia Redmond Mills,1
2002,Anastasia Wasko,1
2003,Anatole Broyard,1
2004,Anatole Le Braz,1
2006,Anatoli Rybakov,1
2007,Anatolian Treasures,1
2008,Anatoly Nayman,1
2009,Anatoly Shcharansky,1
2011,Anc Staff Novel Units,1
2013,"And Nichols, Hildebrandt",1
2014,Ande-Ella Winkler,1
2015,Anders Hallengren,1
2016,Anders Henriksson,1
2017,Anders Lunde,1
2019,Anderson                     D,1
2020,Anderson Ferrell,1
2021,Anderson J.I.,1
2022,Andes Hruby,1
2023,Andi Bidwell,1
2025,Andie Dominick,1
2026,Andra Simmons,1
2027,Andras Adorjan,1
2001,Anastasia Suen,1
1999,Anastasia Mitchell,1
1958,Amy Sonnie,1
1998,Anastasia K. Hurlin,1
1960,Amy Sutherland,1
1964,Amy Tincher-Durik,1
1965,Amy Tucker,1
1966,Amy Unterburger,1
1967,Amy Wallace,1
1968,Amy Wallechinsky Wallace,1
1969,Amy Wilensky,1
1973,Amy Zerner,1
1974,Amy Zoll,1
1975,"Amy, Carmichael",1
1977,Amye Rosenburg,1
1978,Amye Rosengerb,1
1982,Ana Larranaga,1
1984,Ana Lora Garrard,1
1985,Ana M. Matute,1
1986,Ana Maria Machado,1
1989,Ana Miranda,1
1990,Ana Monnar,1
1992,Ana Suffredini,1
1993,Ana Veciana-Suarez,1
1995,Anabel Kindersley,1
1879,Amy Axelrod,1
1878,Amy Appleby,1
1877,Amy Adair,1
1773,Amanda Morrison,1
1775,Amanda O'Dell,1
1776,Amanda Owen,1
1779,Amanda Stern,1
1781,Amanda Thomas,1
1783,Amanda Ware,1
1784,Amanda Willoughby,1
1785,Amarantha Knight,1
1786,Amartya Sen,1
1787,Amaury De Riencourt,1
1789,Amber Decker,1
1790,Amber K,1
1792,Amber L. Hollibaugh,1
1793,Ambler,1
1795,Ambrose Clancy,1
1796,Ambrose E. Korn Jr,1
1797,Ambrose Evans-Pritchard,1
1798,Ambrose Hawk,1
1799,Ame Mahler Beanland,1
1800,Ame Mahler Beanland Terry,1
1801,Ameena Meer,1
1804,Amelia B. Edwards,1
1774,Amanda Newman,1
1772,Amanda Mcquade Crawford,1
1876,Amy  Tucker,1
1769,Amanda Marie Clark,1
1737,Ama Ata Aidoo,1
1738,Amacom,1
1739,Amal Rifa'I,1
1740,Amalia Dominquez,1
1742,Amanda B.  West,1
1746,Amanda Christie,1
1747,Amanda Cochrane,1
1749,Amanda Craig,1
1750,Amanda Craven,1
1753,Amanda Eyre Ward,1
1754,Amanda Filipacchi,1
1755,Amanda Ford,1
1757,Amanda Glass,1
1758,Amanda Graham,1
1759,Amanda Grant,1
1761,Amanda Hesser,1
1762,Amanda Hopkinson,1
1763,Amanda J. Jarrett,1
1764,Amanda Jean Jarrett,1
1765,Amanda Kyle Williams,1
1767,Amanda Lollar,1
1805,Amelia Frahm,1
1807,Amelia Hubert,1
1808,Amelia Jane Murray,1
1809,Amelia Peck,1
1843,American Medical Association,1
1844,American Paranoiac Institute,1
1847,American Publishing,1
1849,American Sport Education Program,1
1850,American Yoga Association,1
1852,Amilcar Sebastian Mercado,1
1853,Amin Maalouf,1
1854,Aminatta Forna,1
1855,Amine Wefali,1
1858,Amir H. Majidimehr,1
1859,Amir Sumaka'I Fink,1
1860,Amira Hass,1
1864,Ammiel Hirsch,1
1865,Amnart Klanpracha,1
1866,Amnesty International,1
1868,Amos Elon,1
1869,Amos Jones,1
1870,Amos N. Wilson,1
1872,Amos Perlmutter,1
1873,Amos Vogel,1
1874,Amram Ducovny,1
1842,American Medical Assn,1
1841,American Medial Association,1
1840,American Mathematical Society,1
1821,American College Obstetricians And Gynecologists,1
1810,Amelia Phillips,1
1811,Amelia Saint George,1
1812,Amelia Simpson,1
1814,Amelie Welden,1
1815,Amende,1
1816,American Academy Of Pediatrics,1
1817,American Association Of School Librarians,1
1818,American Astroanalysts,1
1819,American Astroanalysts Institute Staff,1
1823,American College Of Obstetricians And Gynecologists,1
1839,American Map Publishing,1
1824,American College Testing Program,1
1825,American Council For The Arts,1
1828,American Education,1
1830,American Genealogical Research Institute,1
1831,American Heart Assn,1
1832,American Heart Assoc,1
1836,American Institute For Cancer Research,1
1837,American Kennel Club,1
1838,American Kennel Club Staff,1
2028,Andras Kaldor,1
2030,Andre Alexis,1
2031,Andre Bacard,1
2221,Andrew Hultkrans,1
2223,Andrew Hunter Whiteford,1
2224,Andrew Hurley,1
2225,Andrew J. Broekema,1
2226,Andrew J. Cherlin,1
2227,Andrew J. Dubrin,1
2229,Andrew J. Friedland,1
2232,Andrew J. Robinson,1
2233,Andrew J. Russell,1
2234,Andrew James Mclean,1
2235,Andrew Jay Hoffman,1
2236,Andrew Jennings,1
2237,Andrew Jones,1
2239,Andrew Kaplan,1
2240,Andrew Kilpatrick,1
2241,Andrew Kimbrell,1
2243,Andrew L. Shapiro,1
2245,Andrew Lawson,1
2246,Andrew Leckey,1
2247,Andrew Leonard,1
2248,Andrew Leslie,1
2249,Andrew Lloyd Webber,1
2222,Andrew Hunt,1
2220,Andrew Huebner,1
2182,Andrew F. Murphy,1
2219,Andrew Hudgins,1
2184,Andrew Feenberg,1
2185,Andrew Fisher,1
2186,Andrew Fitzherbert,1
2189,Andrew G. Hodges,1
2191,Andrew Garve,1
2192,Andrew Gibson,1
2193,Andrew Glass,1
2194,Andrew Goldsworthy,1
2196,Andrew Greeley,1
2197,Andrew Green,1
2199,Andrew Greig,1
2200,Andrew Gurelle,1
2201,Andrew Gurr,1
2203,Andrew H. Brace,1
2205,Andrew H. Malcom,1
2207,Andrew H. Watt,1
2209,Andrew Harnack,1
2213,Andrew Heritage,1
2214,Andrew Heywood,1
2217,Andrew Hope,1
2218,Andrew Huang,1
2250,Andrew Lockie,1
2251,Andrew Loog Oldham,1
2252,Andrew Lycett,1
2253,Andrew Lyons,1
2291,Andrew R. Gray,1
2292,Andrew Reese,1
2293,Andrew Revkin,1
2295,Andrew Ross,1
2296,Andrew S. Dolkart,1
2297,Andrew S. Glassner,1
2300,Andrew Salkey,1
2301,Andrew Sather,1
2302,Andrew Schelling,1
2303,Andrew Schwebel,1
2305,Andrew Sheehan,1
2306,Andrew Singer,1
2307,Andrew Slade,1
2308,Andrew Smith,1
2309,Andrew Solomon,1
2310,Andrew Spielman Sc.D.,1
2311,Andrew Spremich,1
2312,Andrew Staiano,1
2314,Andrew Swanfeldt,1
2315,Andrew T. Lepeau,1
2320,Andrew Troelsen,1
2290,Andrew Pyper,1
2289,Andrew Potok,1
2286,Andrew Podneiks,1
2271,Andrew N. Williams,1
2256,Andrew M. Seddon,1
2258,Andrew Macdonald,1
2259,Andrew Malekoff,1
2260,Andrew Mark,1
2261,Andrew Martindale,1
2263,Andrew Matzner,1
2265,Andrew Md Weil,1
2266,Andrew Meier,1
2268,Andrew Mitchell,1
2272,Andrew Nahum,1
2285,Andrew Phd Ross,1
2274,Andrew Nelson Lytle,1
2275,Andrew Niccol,1
2276,Andrew Nikiforuk,1
2278,Andrew O'Hare,1
2279,Andrew O'Rourke,1
2280,Andrew Offut,1
2281,Andrew Offutt,1
2282,Andrew Oram,1
2284,Andrew Parkin,1
2183,Andrew F. Wood,1
2181,Andrew Exum,1
2032,Andre Balazs,1
2068,Andrea Bocelli,1
2072,Andrea Cheng,1
2074,Andrea Clurfeld,1
2075,Andrea Darif,1
2078,Andrea De Carlo,1
2079,Andrea Di Robilant,1
2080,Andrea Doering,1
2083,Andrea Egger,1
2084,Andrea Elois Vance,1
2085,Andrea Engber,1
2086,Andrea Fleck Clardy,1
2087,Andrea G. Stillman,1
2088,Andrea Gabor,1
2089,Andrea Holden-Boone,1
2090,Andrea Hopkins,1
2091,Andrea Immer,1
2093,Andrea Jarvela,1
2094,Andrea Juno,1
2096,Andrea Kannapell,1
2099,Andrea Lerner,1
2101,Andrea Mcloughlin,1
2102,Andrea Mcnichol,1
2071,Andrea Carlisle,1
2066,Andrea B Geffner,1
2179,Andrew Dymond,1
2065,Andrea Ashworth,1
2036,Andre Dawson,1
2037,Andre Derain,1
2040,Andre Gayot,1
2043,Andre Jute,1
2044,Andre Lacaze,1
2045,Andre Lagard,1
2046,Andre Lagarde,1
2047,Andre Leon Talley,1
2049,Andre Maurois,1
2050,Andre Mayer,1
2052,"Andre Paul Guillaume, Gide",1
2053,Andre Persidsky,1
2054,Andre Philippus Brink,1
2055,Andre Schiffrin,1
2056,Andre Schwarz-Bart,1
2057,Andre Singer,1
2058,Andre Verdet,1
2060,Andrea  Arden,1
2061,Andrea  Butter,1
2062,Andrea A Lunsford,1
2064,Andrea Aromatico,1
2103,Andrea Miles Moran,1
2104,Andrea P. A. Belloli,1
2106,Andrea Peyser,1
2108,Andrea Posner,1
2139,Andres Carlstein,1
2140,Andres Duany,1
2142,Andrew A Rooney,1
2144,Andrew Angus Dalrymple,1
2145,Andrew B. Whinston,1
2148,Andrew Bicknell,1
2150,Andrew Bowser,1
2152,Andrew Brighton,1
2156,Andrew Calimach,1
2158,Andrew Chaikin,1
2159,Andrew Chevallier,1
2161,Andrew Coburn,1
2162,Andrew Cockburn,1
2165,Andrew Comery,1
2166,Andrew Crozier,1
2168,Andrew Dalby,1
2170,Andrew David,1
2173,Andrew Dennis,1
2174,Andrew Dequasie,1
2175,Andrew Dib Sherfan,1
2178,Andrew Duncan,1
2138,Andrei Sakharov,1
2137,Andrei Moscovit,1
2134,Andree Chedid,1
2119,Andrea Steelman,1
2109,Andrea R. Vander Pluym,1
2110,Andrea Robbins,1
2111,Andrea Rotondo Hospidor,1
2112,Andrea Schneider,1
2114,Andrea Seigel,1
2115,Andrea Shettle,1
2116,Andrea Smith,1
2117,Andrea Spalding,1
2118,Andrea Stacy Leach,1
2120,Andrea Sutcliffe,1
2133,"Andreas, Feininger",1
2122,Andrea Valeria,1
2124,Andrea Waitt,1
2125,Andrea Warren,1
2126,Andrea Wyman,1
2127,Andrea Zimmerman,1
2129,Andreas Duess,1
2130,Andreas Schroeder,1
2131,Andreas Viestad,1
2132,Andreas Vogel,1
1736,Am Assn Ind Investor,1
1735,Alzina Stone Dale,1
1734,Alysse Rasmussen,1
1335,Alice K. Turner,1
1338,Alice Kaplan,1
1339,Alice Kessler Harris,1
1340,Alice Kimberly,1
1342,Alice L. Muncaster,1
1343,Alice Lawhead,1
1344,Alice Leccese Powers,1
1346,Alice Lynd,1
1347,Alice Mary Connally Fisk,1
1352,Alice Mcquillan,1
1353,Alice Mead,1
1354,Alice Medrich,1
1356,Alice Millers,1
1358,Alice Morse Earle,1
1359,Alice Muncaster,1
1361,Alice Murong Pu Lin,1
1362,Alice Myers,1
1367,Alice Pope,1
1369,Alice Rains Trulock,1
1370,Alice Randall,1
1371,Alice Rhea,1
1372,Alice Rigan,1
1337,Alice Kahn Ladas,1
1334,Alice K. Flanagan,1
1295,Alice Brown,1
1331,Alice James,1
1297,Alice C. Ley,1
1298,Alice Calaprice,1
1301,Alice Chapin,1
1303,Alice Childress,1
1304,Alice Christensen,1
1305,Alice D. Domar,1
1306,Alice D. Miller,1
1308,Alice Davidson,1
1309,Alice Delacroix,1
1310,Alice Dieterich,1
1311,Alice Domurat Dreger,1
1312,Alice Downes,1
1314,Alice E. Mace,1
1315,Alice Echols,1
1316,Alice Eichholz,1
1319,Alice Fryling,1
1321,Alice Fulton Skelsey,1
1322,Alice Furlaud,1
1324,Alice Garrard,1
1325,Alice Gilbreath,1
1329,Alice Hughes,1
1373,Alice Rose George,1
1375,Alice S. Vachss,1
1376,Alice Schertle,1
1377,Alice Schrage,1
1414,Alicia Partnoy,1
1416,Alicia Scott,1
1417,Alicia Scott  Aka  Lisa Baumgartner,1
1418,Alicia Steimberg,1
1419,Alida Becker,1
1420,Alida Brill,1
1422,Alida Young,1
1423,Alien Voices,1
1429,Alina Fernandez,1
1431,Alina Sivorinovsky,1
1432,Aline Boucher-Kaplan,1
1433,Aline Countess Of Romanones,1
1434,"Aline P., Ph.D. Zoldbrod",1
1435,Aline Templeton,1
1440,Alisa M. Hoffman,1
1442,Alisatir Maclean,1
1443,Aliske Webb,1
1444,"Alison & Mali, James Herzig",1
1445,Alison Alexander,1
1447,Alison Baines,1
1448,Alison Baker,1
1413,Alicia Mundy,1
1412,Alicia Miller,1
1411,Alicia Meadowes,1
1393,Alice W. Gilborn,1
1380,Alice Siegel,1
1381,Alice Sinkevitch,1
1382,Alice Starmore,1
1384,Alice Storey,1
1385,Alice T. Macmahon,1
1386,Alice Talbert Breaux,1
1389,Alice Thompson,1
1390,Alice Tilton,1
1392,Alice W. Flaherty,1
1396,Alice Water,1
1410,Alicia De Benito Harland,1
1397,Alice Waters,1
1398,Alice Wexler,1
1399,Alice Wharton,1
1402,Alice Zillman Chapin,1
1403,"Alice, Ph.D Domar",1
1405,Alicia Appleman-Jurman,1
1406,Alicia Arnaldo,1
1408,Alicia Bay Laurel,1
1409,Alicia Brandon,1
1296,Alice Bryant,1
1293,Alice Bloch,1
1451,Alison Bing And Erin Conley,1
1167,Alexandra Kollontai,1
1169,Alexandra M. Terzian,1
1170,Alexandra Marshall,1
1171,Alexandra Mayes Birnbaum,1
1173,Alexandra Penney,1
1174,Alexandra Potter,1
1181,Alexandra Styron,1
1183,Alexandra Wright,1
1185,Alexandre Farnoux,1
1186,Alexandre Jardin,1
1189,Alexia Brue,1
1190,Alexis  Tocqueville,1
1191,Alexis A. Gilliland,1
1192,Alexis D. Gutzman,1
1196,Alexis Hill,1
1198,Alexis Lipsitz,1
1199,Alexis Magner Miller,1
1200,Alexis Masters,1
1201,Alexis Page,1
1202,Alexis S Troubetzkoy,1
1205,Alf Proysen,1
1206,Alfers,1
1168,Alexandra Lapierre,1
1166,Alexandra Johnson,1
1291,Alice Bergey,1
1164,Alexandra Frye,1
1134,Alexander O. Exquemelin,1
1135,Alexander P. De Lucena,1
1137,Alexander Pushkin,1
1138,Alexander S. Murray,1
1139,Alexander Sellers,1
1142,Alexander Stuart,1
1143,Alexander Suzanne,1
1146,Alexander Tsiaras,1
1147,Alexander Von Solodkoff,1
1148,Alexander W Allison,1
1149,Alexander W. Allison,1
1151,Alexander Whyte,1
1152,Alexander William Kinglake,1
1154,Alexander Woolcott,1
1155,Alexandra Blackstone,1
1156,Alexandra Carew,1
1157,Alexandra Costa,1
1159,Alexandra David-Neel,1
1161,Alexandra Dirk,1
1162,Alexandra E. Fischer,1
1163,Alexandra E. Sheedy,1
1208,Alfonso Ortiz,1
1209,Alfred  Lubrano,1
1210,Alfred A Blaker,1
1211,Alfred Adler,1
1254,Alfred Noyes,1
1255,Alfred Ollivant,1
1256,Alfred Portale,1
1257,Alfred Price,1
1258,Alfred Russel Wallace,1
1259,Alfred S. Myers,1
1260,Alfred Sheinwold,1
1263,Alfred Stieglitz,1
1264,Alfred Tarski,1
1266,Alfred W. Crosby,1
1269,Alfred Znamierowski,1
1272,Alfredo Di Darco,1
1276,Algis J. Budrys,1
1277,Ali Macgraw,1
1278,Ali Mitgutsch,1
1281,Alianor True,1
1282,Alice A. Bailey,1
1285,Alice Alison Lide,1
1286,Alice Anne Parker,1
1287,Alice B. Kehoe,1
1290,Alice Bass,1
1253,Alfred North Whitehead,1
1251,Alfred Mason Amadon,1
1248,Alfred Lansing,1
1226,Alfred David,1
1213,Alfred Allan Lewis,1
1215,"Alfred Bertram, Jr. Guthrie",1
1218,Alfred Bloom,1
1219,Alfred Brendel,1
1220,Alfred Brockman,1
1221,Alfred Byrd Graf,1
1222,Alfred C Krass,1
1224,Alfred Copper,1
1225,Alfred D. Benjamin,1
1227,Alfred De Marigny,1
1247,Alfred Kubin,1
1228,Alfred Edersheim,1
1229,Alfred Ells,1
1230,Alfred Fabian Young,1
1231,Alfred G. Martin,1
1232,"Alfred G., Jr. Dunston",1
1236,Alfred Habegger,1
1238,Alfred Hitchock,1
1243,Alfred Jarry,1
1244,Alfred John Andrea,1
1450,Alison Bell,1
1453,Alison C. Herzig,1
1733,Alysse Lemery,1
1642,"Allen, Ginsberg",1
1644,Allene Carter,1
1645,Allene Symons,1
1646,Allessandro B. Chiulosi,1
1648,Allia Zobel-Nolan,1
1651,Alligator Descartes,1
1652,Allison Anders,1
1653,Allison B. Zhang,1
1654,Allison Burnett,1
1655,Allison Cole,1
1656,Allison Gertridge,1
1657,Allison Glock,1
1658,Allison Kerry,1
1659,Allison Knight,1
1662,Allison Mccune,1
1663,Allison Mia Starcher,1
1664,Allison Mitchell,1
1667,Allison Rushby,1
1668,Allison York,1
1669,Allistair Maclean,1
1670,Alloy Com,1
1671,Allyn  Freeman,1
1643,Allender Crabb,1
1641,"Allen, B Ury",1
1606,Allen Edgar,1
1640,Allen Wold,1
1608,Allen G. Taylor,1
1610,Allen Glick,1
1611,Allen J. Abel,1
1612,Allen J. Coombes,1
1613,Allen J. Edward,1
1615,Allen K.  Hess,1
1616,Allen K. Leclaire,1
1619,Allen L. Wold,1
1620,Allen M. Dvm Ms Schoen,1
1623,"Allen M., Ph.D. Young",1
1624,Allen M.D. Fay,1
1626,Allen Mikaelian,1
1628,Allen Morris Jones,1
1629,Allen N. Mendler,1
1630,Allen R. Angel,1
1631,Allen Rucker,1
1633,Allen Seiden,1
1635,Allen Tate,1
1636,Allen Varney,1
1637,Allen W. Schattschneider,1
1638,Allen Weinstein,1
1672,Allyn J. Washington,1
1673,Allyson Ryan,1
1674,Alma Alexander,1
1675,Alma Blair,1
1706,Altonya Washington,1
1707,Alvah Simon,1
1708,Alvaro Mutis,1
1709,Alvin Dark,1
1710,Alvin Eden,1
1711,Alvin H Marill,1
1712,Alvin M. Josephy,1
1713,Alvin N. Eden,1
1714,Alvin N. Rogness,1
1715,"Alvin N., Rogness",1
1716,Alvin Orloff,1
1720,Alyce Bowen,1
1721,Alyce Faye Cleese,1
1722,Alyce Miller,1
1723,Alyn C Duxbury,1
1724,Alys Clare,1
1725,Alyson Hagy,1
1726,Alyson Richman,1
1727,Alyssa Brugman,1
1730,Alyssa Logan,1
1732,Alyssa Welles,1
1705,Alton Pryor,1
1704,Alton H. Howard,1
1701,Althea,1
1687,Alma Lynne,1
1676,Alma Chesnut Moore,1
1679,Alma Gilbert,1
1680,Alma Gottlieb,1
1681,Alma Graham,1
1682,Alma Guillermoprieto,1
1683,"Alma H., Ph.D. Bond",1
1684,"Alma Halbert, Phd Bond",1
1685,Alma Hogan Snell,1
1686,Alma Luz Villanueva,1
1688,Alma Marceau,1
1700,Alta Macadam,1
1689,Alma R. Hutchens,1
1690,Almudena Grandes,1
1692,Alonzo L Hamby,1
1693,Aloysius Martinich,1
1694,Alph Ligouri,1
1695,Alpha Staff,1
1696,Alphonse Marie Mucha,1
1698,Alphonsus Liguori,1
1699,Alston Chase,1
1607,Allen Eyles,1
1605,Allen E. Ivey,1
1454,Alison C. Rose,1
1506,Alistair Boyle,1
1512,Alister Clavering Hardy,1
1514,Alister Kershaw,1
1515,Alister Mcgrath,1
1516,Alix Andre,1
1517,Alix Goldsmith,1
1519,Alix Palmer,1
1520,Alix Strauss,1
1521,Alix Wilber,1
1522,Aliza Green,1
1523,Aliza Sherman,1
1525,Alkmini Chaitow,1
1526,Alla Crone,1
1527,Alla Renee Bozarth,1
1528,Alla Yaroshinska,1
1529,Allan  Armitage,1
1530,Allan A. Metcalf,1
1532,Allan Alhberg,1
1533,Allan Appel,1
1534,Allan Armitage,1
1535,Allan Asherman,1
1536,Allan B. Chinen,1
1508,Alistair Horne,1
1505,Alistair Begg,1
1603,Allen Dehart,1
1504,Alissa Quart,1
1459,Alison D. Spalding,1
1461,Alison Fell,1
1464,Alison Gernsheim,1
1466,Alison Gwin,1
1468,Alison Hanham,1
1469,Alison Harding,1
1471,Alison Hendrie,1
1477,Alison Landes,1
1478,Alison Leslie Gold,1
1482,Alison Mcleay,1
1483,Alison Mcmillen,1
1484,Alison Owings,1
1485,Alison Pallet,1
1488,Alison Quinn,1
1489,Alison R. Webster,1
1491,Alison Sage,1
1493,Alison Sim,1
1494,Alison Sinclair,1
1496,Alison Stern,1
1500,Alison Wearing,1
1503,Alison. Plowden,1
1539,Allan Borushek,1
1540,Allan C Fisher,1
1541,Allan C. Emery,1
1544,Allan Cott,1
1574,Allan Pedrazaz,1
1575,Allan Petretti,1
1576,Allan R. Cohen,1
1577,Allan Stark,1
1578,Allan Starkie,1
1581,Allan Wood,1
1582,Allan Wright,1
1583,Allan Zola Kronzek,1
1588,Allen  Elkin,1
1589,Allen Anderson,1
1590,Allen Andrews,1
1591,Allen Appel,1
1592,Allen B Ballard,1
1593,Allen B. Ury,1
1595,Allen C. Kupfer,1
1596,Allen Cole,1
1597,Allen D Bragdon,1
1598,Allen D. Bradgon,1
1600,Allen Dale Roberts,1
1601,Allen De Hart,1
1602,Allen Debus,1
1573,Allan Pedrazas,1
1572,Allan Pease,1
1571,Allan O Kownslar,1
1555,Allan Gould,1
1545,Allan Cox,1
1546,Allan Creighton,1
1547,Allan Eckert,1
1548,Allan Edwin Richmond,1
1549,Allan Ernest,1
1550,Allan Folsom,1
1552,Allan G Halline,1
1553,Allan Gerson,1
1554,Allan Girdler,1
1556,Allan Greer,1
1570,Allan Nevins,1
1558,Allan Haley,1
1560,Allan Hunt Badiner,1
1561,Allan Hunter,1
1563,Allan J. Lichtman,1
1565,Allan Luks,1
1566,Allan M. Siegal,1
1567,Allan M. Weinstein,1
1568,Allan Massie,1
1569,Allan Max Collins,1
4765,Barry Tarshis,1
4768,Barry Vissell,1
9500,Chin L. Inada,1
7881,Carol Konek,1
7884,Carol L. Clark,1
7885,Carol L. Dennis,1
7888,Carol Landau,1
7889,Carol Lasser,1
7892,Carol Lloyd,1
7893,Carol Lynch Williams,1
7894,Carol Lynn Caswell,1
7895,Carol Lynn Mithers,1
7898,Carol M. Schede,1
7899,Carol M. Welsh,1
7900,Carol Malt,1
7903,Carol Matthau,1
7904,Carol Matthews,1
7905,Carol Maxwell Eady,1
7906,Carol Maxym,1
7907,Carol Mcafee,1
7908,Carol Mccullough,1
7910,Carol Mcginley,1
7911,Carol Mcginnis Kay,1
7912,Carol Mclean-Carr,1
7913,Carol Mcneill,1
7883,Carol L.  Mcclelland,1
7879,Carol Kismaric,1
7915,Carol Meyer,1
7878,Carol Keough,1
7854,Carol Hoover,1
7855,Carol Hoyle,1
7856,Carol Huber,1
7857,Carol Hupping,1
7858,Carol Hupping Stoner,1
7859,Carol Hutton,1
7860,Carol Iverson,1
7861,Carol J Everingham,1
7863,Carol J. Cutrona,1
7865,Carol J. Kane,1
7866,Carol J. Rothgeb,1
7867,Carol J. Verburg,1
7869,Carol Jernia,1
7870,Carol Jones,1
7871,Carol Joyce Oates,1
7872,Carol K. Mack,1
7873,Carol Kane,1
7874,Carol Katz,1
7875,Carol Keeffe,1
7876,Carol Kendall,1
7877,Carol Kent,1
7914,Carol Medina Maze,1
7917,Carol Mighton Haddix,1
7689,Carlton Egremont Iii,1
7956,Carol S. Pearson,1
7958,Carol Sabbeth,1
7960,Carol Salisbury,1
7961,Carol Saller,1
7962,Carol Schaefer,1
7963,Carol Schiller,1
7966,Carol Showalter,1
7967,Carol Siegel,1
7971,Carol Sonenklar,1
7972,Carol Soucek King,1
7973,Carol Spurlock Layman,1
7974,Carol Stangler,1
7976,Carol Staudacher,1
7977,Carol Stephenson,1
7979,Carol Stock Kranowitz,1
7980,Carol Strickland,1
7981,Carol Svendsen,1
7982,Carol Talley,1
7983,Carol Tavris,1
7985,Carol Thalimer,1
7987,Carol Thurston,1
7988,Carol Tonsing,1
7957,Carol S. Wedeven,1
7955,Carol S. King,1
7918,Carol Milano,1
7952,Carol Rittner,1
7919,Carol Morley,1
7920,Carol Mortimer,1
7922,Carol Muske-Dukes,1
7923,Carol Nelson Douglas,1
7924,Carol Neuls-Bates,1
7925,Carol Norris,1
7927,Carol Numrich,1
7930,Carol Olivieri Schulte,1
7931,Carol Oman,1
7934,Carol Orsborn,1
7936,Carol P. Saul,1
7937,Carol P. Shaw,1
7938,Carol Padden,1
7939,Carol Parks,1
7940,Carol Perry,1
7941,Carol Petelin,1
7942,Carol Plueddemann,1
7943,Carol Plum-Ucci,1
7945,Carol Prager,1
7947,Carol Q. Sansevere,1
7951,Carol Ritberger,1
7851,Carol Highsmith,1
7849,Carol Herselle Krinsky,1
7848,Carol Henty,1
7726,Carnegie Library Of Pittsburgh,1
7728,Caro Fraser,1
7729,Carol  Boyle,1
7730,Carol A. Amato,1
7731,Carol A. Reid,1
7732,Carol A. Schwartz,1
7733,Carol A. Simone,1
7735,Carol Adeney,1
7736,Carol Adorjan,1
7738,Carol Akiyama,1
7739,Carol Allain,1
7740,Carol Allen,1
7741,Carol Anderson Anway,1
7745,Carol Ann Sima,1
7747,Carol Anne Sr. O'Marie,1
7748,"Carol Anne, Sister O'Marie",1
7750,Carol B. Stack,1
7751,Carol B. York,1
7754,Carol Barrington,1
7756,Carol Bechtel,1
7757,Carol Becker,1
7759,Carol Belanger. Grafton,1
7727,Carnie Wilson,1
7724,Carmine Desena,1
7847,Carol Heller,1
7723,Carmine D Clemente,1
7691,Carlton Fredericks,1
7692,Carlton Mccarthy,1
7693,Carlton Sherwood,1
7696,Carly Alexander,1
7698,Carly Laine,1
7701,Carly Wall,1
7702,Carlyle A. Pushong,1
7704,Carme Sole Vendrell,1
7705,Carmel Bird,1
7706,Carmel Mccaffrey,1
7707,Carmel S. Victor,1
7708,Carmel Shalev,1
7709,Carmelo  Virgillo,1
7712,Carmen C. Esteves,1
7715,Carmen Harra,1
7716,Carmen L. Oliveira,1
7717,Carmen Luke,1
7718,Carmen Ministries,1
7719,Carmen Morais,1
7720,Carmen Posadas,1
7722,Carmen T. Bernier-Grand,1
7760,Carol Bennett,1
7762,Carol Berkin,1
7763,Carol Birch,1
7766,Carol Bowman,1
7807,Carol Emery Normandi,1
7810,Carol Everett,1
7811,Carol F. Karlsen,1
7813,Carol Felsenthal,1
7818,Carol Flake,1
7819,Carol Forman,1
7820,Carol Foster,1
7821,Carol Frances Jergen,1
7822,Carol Frieberg,1
7823,Carol Frost,1
7825,Carol Gallagher,1
7827,Carol Gaskin,1
7829,Carol Gestwicki,1
7830,Carol Gift Page,1
7833,Carol Goldman,1
7837,Carol Grape,1
7838,Carol Green,1
7839,Carol Greenburg,1
7844,Carol H. Lankton,1
7845,Carol Hart,1
7846,Carol Hebald,1
7804,Carol Eagle,1
7801,Carol Dommermuth-Costa,1
7800,Carol Doak,1
7784,Carol Chester,1
7767,Carol Bowtin,1
7769,Carol Bridges,1
7771,Carol Brown,1
7773,Carol Burnett,1
7779,Carol Carson,1
7780,Carol Carter,1
7781,Carol Cassell,1
7782,Carol Cassidy,1
7783,Carol Chase,1
7785,Carol Cirulli Lanham,1
7799,Carol Diggory Shields,1
7786,Carol Connolly,1
7787,Carol Cook,1
7788,Carol Cosman,1
7790,Carol Cox Smith,1
7791,Carol Cruess Pflumm,1
7793,Carol D. Brent,1
